column0,PurchaseRequisition,PurchaseRequisitionItem,PurchaseReqnItemUniqueID,PurReqnReleaseStatus,PurchaseRequisitionItemText,Material,MaterialGroup,PurchaseRequisitionReleaseDate,PurchasingOrganization,SourceOfSupplyIsAssigned,DeliveryDate,CreationDate,ProcessingStatus,Supplier,FixedSupplier,PurchaseRequisitionType,IsPRBlocked,PurReqCreationDate,DeliveryLt5Days,DeliveryAddressID,PurReqnItemCurrency,StorageLocation,Language,CompanyCode,ItemNetAmount,DecisionFlag,PurchasingGroup,AmountGt10k
6178,10027219,10,1002721900010.0,2,BKS-300 Mountain Seat,MZ-RM-S300-03,ZSEAT,2022-09-28,1710.0,False,2022-10-03,2022-09-27,B,,USSU-VSF81,NB,0,2022-09-27,True,22889,USD,171C,EN,1710.0,35914.5,Reject,Z01,False
1475,10002052,10,1000205200010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
10517,10079761,10,1007976100010.0,2,BKS-100 Handle Bar,MZ-RM-S100-02,ZHANDLE,2023-12-12,1710.0,False,2023-12-15,2023-12-12,B,,USSU-VSF82,NB,0,2023-12-12,False,22889,USD,171C,EN,1710.0,10324,Reject,Z01,False
10985,10000242,10,1000024200010.0,2,"RAW234,VB,Repetitive Manuf.",RM234,L002,2017-03-17,,False,2017-04-03,2017-03-17,N,,,NB,0,2017-03-17,True,22809,EUR,101C,EN,1010.0,350,Reject,001,True
1027,10003031,10,1000303100010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
2794,10145290,10,1014529000010.0,2,BKS-100 Pedal Kit,MZ-RM-S100-08,ZPEDAL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,1410.16,Reject,Z01,True
10100,10028435,10,1002843500010.0,2,BKS-200 Racer Frame,MZ-RM-S200-01,ZFRAME,2022-11-17,1710.0,False,2022-11-22,2022-11-17,B,,USSU-VSF81,NB,0,2022-11-17,False,22889,USD,171C,EN,1710.0,569059.79,Reject,Z01,False
1077,10002983,10,1000298300010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
5506,10017192,10,1001719200010.0,2,BKS-200 Racer Drive Train,MZ-RM-S200-09,ZTRAIN,2021-11-05,1710.0,False,2021-11-10,2021-11-05,B,,USSU-VSF84,NB,0,2021-11-05,False,22889,USD,171C,EN,1710.0,336064,Reject,Z01,False
358,10002344,10,1000234400010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
6282,10081049,10,1008104900010.0,2,BKS-100 Handle Bar,MZ-RM-S100-02,ZHANDLE,2023-12-18,1710.0,False,2023-12-21,2023-12-16,B,,USSU-VSF81,NB,0,2023-12-16,False,22889,USD,171C,EN,1710.0,4524,Reject,Z01,True
7665,10040753,10,1004075300010.0,2,BKS-100 Pedal Kit,MZ-RM-S100-08,ZPEDAL,2023-05-09,1710.0,False,2023-05-12,2023-05-09,B,,USSU-VSF84,NB,0,2023-05-09,False,22889,USD,171C,EN,1710.0,13024,Reject,Z01,False
2024,10001472,10,1000147200010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
5074,10008424,10,1000842400010.0,2,BKS-100 Brake Set,MZ-RM-S100-06,ZBRAKES,2021-05-24,1710.0,False,2021-05-27,2021-05-22,B,,USSU-VSF83,NB,0,2021-05-22,False,22889,USD,171C,EN,1710.0,12.95,Reject,Z01,True
2291,10145545,10,1014554500010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,188095.2,Reject,Z01,False
8349,10081555,10,1008155500010.0,2,BKS-200 Racer Seat,MZ-RM-S200-03,ZSEAT,2023-12-18,1710.0,False,2023-12-21,2023-12-16,B,,USSU-VSF81,NB,0,2023-12-16,False,22889,USD,171C,EN,1710.0,28597.14,Reject,Z01,False
10235,10022133,10,1002213300010.0,2,BKS-200 Racer Brakes,MZ-RM-S200-06,ZBRAKES,2022-04-13,1710.0,False,2022-04-18,2022-04-12,B,,USSU-VSF83,NB,0,2022-04-12,True,22889,USD,171C,EN,1710.0,68425.65,Reject,Z01,False
8533,10075949,10,1007594900010.0,2,BKS-200 Racer Brakes,MZ-RM-S200-06,ZBRAKES,2023-10-27,1710.0,False,2023-11-01,2023-10-27,B,,USSU-VSF83,NB,0,2023-10-27,False,22889,USD,171C,EN,1710.0,99281.8,Reject,Z01,False
10533,10022987,10,1002298700010.0,2,BKS-100 Brake Set,MZ-RM-S100-06,ZBRAKES,2022-05-04,1710.0,False,2022-05-09,2022-05-04,B,,USSU-VSF83,NB,0,2022-05-04,False,22889,USD,171C,EN,1710.0,96.12,Reject,Z01,True
8060,10075198,10,1007519800010.0,2,BKS-300 Mountain Pedal Kit,MZ-RM-S300-08,ZPEDAL,2023-10-02,1710.0,False,2023-10-05,2023-09-30,B,,USSU-VSF84,NB,0,2023-09-30,False,22889,USD,171C,EN,1710.0,33586.02,Reject,Z01,False
4821,10004352,10,1000435200010.0,2,BKS-100 Brake Set,MZ-RM-S100-06,ZBRAKES,2020-04-06,1710.0,False,2020-04-09,2020-04-04,B,,USSU-VSF83,NB,0,2020-04-04,False,22889,USD,171C,EN,1710.0,103.6,Reject,Z01,True
7200,10000389,10,1000038900010.0,2,"Trad.Good 10,PD,Third Party",TG10,L001,2018-03-23,1710.0,True,2018-03-24,2017-08-24,N,,17300001,NB,0,2017-08-24,True,25407,USD,171A,EN,1710.0,125.4,Approve,001,True
6863,10073836,10,1007383600010.0,2,BKS-400 AT Forks,MZ-RM-S400-05,ZFORK,2023-08-23,1710.0,False,2023-08-28,2023-08-18,B,,USSU-VSF82,NB,0,2023-08-18,True,22889,USD,171C,EN,1710.0,200904,Reject,Z01,False
5472,10040645,10,1004064500010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2023-05-05,1710.0,False,2023-05-10,2023-05-05,B,,USSU-VSF84,NB,0,2023-05-05,False,22889,USD,171C,EN,1710.0,17146.8,Reject,Z01,False
9212,10027574,10,1002757400010.0,5,IT equipments-A4 Sheets,,44000000,2022-11-01,1710.0,True,2022-11-04,2022-11-01,N,,USSU-VSF85,NB,0,2022-11-01,False,22889,USD,,EN,1710.0,50,Reject,005,True
5421,10040583,10,1004058300010.0,2,BKS-200 Racer Drive Train,MZ-RM-S200-09,ZTRAIN,2023-05-05,1710.0,False,2023-05-10,2023-05-05,B,,USSU-VSF84,NB,0,2023-05-05,False,22889,USD,171C,EN,1710.0,114722.52,Reject,Z01,False
9522,10001257,10,1000125700010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,1710.0,False,2019-11-22,2019-11-22,N,,,NBS,0,2019-11-22,False,22889,USD,171A,EN,1710.0,5000,Reject,001,True
8873,10005518,10,1000551800010.0,5,IT equipments-A4 Sheets,,44000000,2020-08-14,1710.0,False,2020-08-19,2020-08-14,B,,USSU-VSF85,NB,0,2020-08-14,False,22889,USD,,EN,1710.0,50,Reject,005,True
2592,10075238,10,1007523800010.0,2,"Coffee Bag ""Dark"" 1 kg (Batch)",PK0502,L002,2023-10-23,,False,2023-11-01,2023-10-02,N,,,NB,0,2023-10-02,True,22889,USD,171C,EN,1710.0,0,Reject,002,True
1162,10002901,10,1000290100010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
6627,10049851,10,1004985100010.0,2,BKS-100 Frame,MZ-RM-S100-01,ZFRAME,2023-06-26,1710.0,False,2023-06-29,2023-06-24,B,,USSU-VSF82,NB,0,2023-06-24,False,22889,USD,171C,EN,1710.0,169420.32,Reject,Z01,False
6902,10122142,10,1012214200010.0,2,BKS-100 Handle Bar,MZ-RM-S100-02,ZHANDLE,2024-05-02,1710.0,False,2024-05-07,2024-05-02,B,,USSU-VSF82,NB,0,2024-05-02,False,22889,USD,171C,EN,1710.0,231.24,Reject,Z01,True
2906,10146082,10,1014608200010.0,2,BKS-200 Racer Pedal Kit,MZ-RM-S200-08,ZPEDAL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,4590.17,Reject,Z01,True
6983,10004327,10,1000432700010.0,5,IT equipments-A4 Sheets,,44000000,2020-04-02,1710.0,False,2020-04-07,2020-04-02,B,,USSU-VSF85,NB,0,2020-04-02,False,22889,USD,,EN,1710.0,50,Reject,005,True
382,10002323,10,1000232300010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
9787,10040339,10,1004033900010.0,2,BKS-200 Racer Frame,MZ-RM-S200-01,ZFRAME,2023-05-05,1710.0,False,2023-05-10,2023-05-05,B,,USSU-VSF81,NB,0,2023-05-05,False,22889,USD,171C,EN,1710.0,57096.3,Reject,Z01,False
9929,10073437,10,1007343700010.0,2,BKS-300 Mountain Pedal Kit,MZ-RM-S300-08,ZPEDAL,2023-08-18,1710.0,False,2023-08-23,2023-08-18,B,,USSU-VSF84,NB,0,2023-08-18,False,22889,USD,171C,EN,1710.0,26433,Reject,Z01,False
9729,10017185,10,1001718500010.0,2,BKS-200 Racer Frame,MZ-RM-S200-01,ZFRAME,2021-11-05,1710.0,False,2021-11-10,2021-11-05,B,,USSU-VSF81,NB,0,2021-11-05,False,22889,USD,171C,EN,1710.0,774606.47,Reject,Z01,False
3789,10009037,10,1000903700010.0,2,BKS-300 Mountain Frame,MZ-RM-S300-01,ZFRAME,2021-06-15,1710.0,False,2021-06-18,2021-06-15,B,,USSU-VSF81,NB,0,2021-06-15,False,22889,USD,171C,EN,1710.0,52350,Reject,Z01,False
9914,10073033,10,1007303300010.0,2,BKS-100 Derailleur Gears,MZ-RM-S100-07,ZGEARS,2023-08-18,1710.0,False,2023-08-23,2023-08-18,B,,USSU-VSF84,NB,0,2023-08-18,False,22889,USD,171C,EN,1710.0,155320,Reject,Z01,False
5526,10017388,10,1001738800010.0,2,BKS-300 Mountain Drive Train,MZ-RM-S300-09,ZTRAIN,2021-11-17,1710.0,False,2021-11-22,2021-11-09,B,,USSU-VSF84,NB,0,2021-11-09,True,22889,USD,171C,EN,1710.0,393300,Reject,Z01,False
10050,10017599,10,1001759900010.0,2,BKS-100 Fork,MZ-RM-S100-05,ZFORK,2021-11-09,1710.0,False,2021-11-15,2021-11-09,B,,USSU-VSF83,NB,0,2021-11-09,True,22889,USD,171C,EN,1710.0,84835,Reject,Z01,False
1914,10001604,10,1000160400010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
10271,10029410,10,1002941000010.0,2,BKS-200 Racer Handle Bars,MZ-RM-S200-02,ZHANDLE,2022-12-14,1710.0,False,2022-12-19,2022-12-14,B,,USSU-VSF81,NB,0,2022-12-14,False,22889,USD,171C,EN,1710.0,36272.64,Reject,Z01,False
3171,10145744,10,1014574400010.0,2,BKS-300 Mountain Drive Train,MZ-RM-S300-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,64685.25,Reject,Z01,False
6040,10074981,10,1007498100010.0,2,BKS-200 Racer Seat,MZ-RM-S200-03,ZSEAT,2023-09-25,1710.0,False,2023-09-28,2023-09-23,B,,USSU-VSF81,NB,0,2023-09-23,False,22889,USD,171C,EN,1710.0,39011.98,Reject,Z01,False
543,10003159,10,1000315900010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
3326,10145902,10,1014590200010.0,2,BKS-200 Racer Wheels,MZ-RM-S200-04,ZWHEEL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,9991.8,Reject,Z01,True
8996,10008608,10,1000860800010.0,5,IT equipments-A4 Sheets,,44000000,2021-06-04,1710.0,False,2021-06-09,2021-06-04,B,,USSU-VSF85,NB,0,2021-06-04,False,22889,USD,,EN,1710.0,50,Reject,005,True
1143,10002919,10,1000291900010.0,8,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
7170,10000385,10,1000038500010.0,2,office supply,,YBMM00,2017-08-24,1710.0,False,2017-09-25,2017-08-24,B,17300002,,NB,0,2017-08-24,True,25401,USD,,EN,1710.0,10000,Reject,003,True
10398,10027787,10,1002778700010.0,2,BKS-200 Racer Handle Bars,MZ-RM-S200-02,ZHANDLE,2022-10-26,1710.0,False,2022-10-31,2022-10-25,B,,USSU-VSF82,NB,0,2022-10-25,True,22889,USD,171C,EN,1710.0,38823.06,Reject,Z01,False
10192,10133873,10,1013387300010.0,2,BKS-100 Frame,MZ-RM-S100-01,ZFRAME,2024-05-21,1710.0,False,2024-05-24,2024-05-21,B,,USSU-VSF81,NB,0,2024-05-21,False,22889,USD,171C,EN,1710.0,2353.06,Reject,Z01,True
10201,10020817,10,1002081700010.0,2,BKS-300 Mountain Frame,MZ-RM-S300-01,ZFRAME,2022-03-16,1710.0,False,2022-03-21,2022-03-15,B,,USSU-VSF81,NB,0,2022-03-15,True,22889,USD,171C,EN,1710.0,1155888,Reject,Z01,False
9267,10001021,10,1000102100010.0,2,JBL HEADSETS,,HEADSETS,2018-07-30,1010.0,False,2018-07-30,2018-07-30,B,10300084,,NBS,0,2018-07-30,False,22809,USD,101A,EN,1010.0,20000,Reject,002,False
4781,10004415,10,1000441500010.0,2,BKS-100 Seat,MZ-RM-S100-03,ZSEAT,2020-04-10,1710.0,False,2020-04-15,2020-04-10,B,,USSU-VSF81,NB,0,2020-04-10,False,22889,USD,171C,EN,1710.0,6337.04,Reject,Z01,True
4570,10009711,10,1000971100010.0,2,BKS-300 Mountain Seat,MZ-RM-S300-03,ZSEAT,2021-06-29,1710.0,False,2021-07-02,2021-06-29,B,,USSU-VSF81,NB,0,2021-06-29,False,22889,USD,171C,EN,1710.0,20611.8,Reject,Z01,False
9610,10034144,10,1003414400010.0,2,BKS-100 Wheel,MZ-RM-S100-04,ZWHEEL,2023-03-06,1710.0,False,2023-03-09,2023-03-06,B,,USSU-VSF84,NB,0,2023-03-06,False,22889,USD,171C,EN,1710.0,900,Reject,Z01,True
8475,10037634,10,1003763400010.0,2,BKS-400 AT Forks,MZ-RM-S400-05,ZFORK,2023-04-24,1710.0,False,2023-04-27,2023-04-22,B,,USSU-VSF83,NB,0,2023-04-22,False,22889,USD,171C,EN,1710.0,1369.8,Reject,Z01,True
7932,10028174,10,1002817400010.0,2,BKS-200 Racer Wheels,MZ-RM-S200-04,ZWHEEL,2022-11-10,1710.0,False,2022-11-16,2022-11-10,B,,USSU-VSF84,NB,0,2022-11-10,True,22889,USD,171C,EN,1710.0,237.9,Reject,Z01,True
6884,10023339,10,1002333900010.0,2,BKS-300 Mountain Handle Bars,MZ-RM-S300-02,ZHANDLE,2022-06-08,1710.0,False,2022-06-13,2022-06-07,B,,USSU-VSF82,NB,0,2022-06-07,True,22889,USD,171C,EN,1710.0,3024.12,Reject,Z01,True
2842,10146018,10,1014601800010.0,2,BKS-200 Racer Pedal Kit,MZ-RM-S200-08,ZPEDAL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,36451.35,Reject,Z01,False
3842,10008805,10,1000880500010.0,2,BKS-100 Fork,MZ-RM-S100-05,ZFORK,2021-06-09,1710.0,False,2021-06-14,2021-06-08,B,,USSU-VSF83,NB,0,2021-06-08,True,22889,USD,171C,EN,1710.0,90945,Reject,Z01,False
6409,10021767,10,1002176700010.0,2,BKS-200 Racer Forks,MZ-RM-S200-05,ZFORK,2022-04-05,1710.0,False,2022-04-08,2022-04-05,B,,USSU-VSF83,NB,0,2022-04-05,False,22889,USD,171C,EN,1710.0,7556,Reject,Z01,True
4379,10146418,10,1014641800010.0,2,BKS-300 Mountain Pedal Kit,MZ-RM-S300-08,ZPEDAL,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,19566.72,Reject,Z01,False
704,10001358,10,1000135800010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
1762,10145711,10,1014571100010.0,2,BKS-300 Mountain Drive Train,MZ-RM-S300-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,386058,Reject,Z01,False
10383,10017609,10,1001760900010.0,2,BKS-200 Racer Handle Bars,MZ-RM-S200-02,ZHANDLE,2021-11-22,1710.0,False,2021-11-29,2021-11-09,B,,USSU-VSF82,NB,0,2021-11-09,True,22889,USD,171C,EN,1710.0,42318.08,Reject,Z01,False
10803,10075210,10,1007521000010.0,5,IT equipments-A4 Sheets,,44000000,2023-10-11,1710.0,True,2023-10-16,2023-10-11,N,,USSU-VSF85,NB,0,2023-10-11,False,22889,USD,,EN,1710.0,50,Reject,005,True
8972,10007306,10,1000730600010.0,5,IT equipments-A4 Sheets,,44000000,2021-03-29,1710.0,False,2021-04-01,2021-03-29,B,,USSU-VSF85,NB,0,2021-03-29,False,22889,USD,,EN,1710.0,50,Reject,005,True
2623,10000874,10,1000087400010.0,2,"SEMI23,PD,Subcontracting",SG23,L003,2018-03-23,1710.0,True,2018-03-24,2017-11-23,N,,17300001,NB,0,2017-11-23,True,22889,USD,171B,EN,1710.0,530.16,Approve,001,True
10486,10028467,10,1002846700010.0,2,BKS-300 Mountain Handle Bars,MZ-RM-S300-02,ZHANDLE,2022-11-22,1710.0,False,2022-11-29,2022-11-22,B,,USSU-VSF82,NB,0,2022-11-22,True,22889,USD,171C,EN,1710.0,36851.4,Reject,Z01,False
10598,10036062,10,1003606200010.0,2,BKS-400 AT Brakes,MZ-RM-S400-06,ZBRAKES,2023-04-06,1710.0,False,2023-04-11,2023-04-06,B,,USSU-VSF83,NB,0,2023-04-06,False,22889,USD,171C,EN,1710.0,66067.4,Reject,Z01,False
4016,10016728,10,1001672800010.0,2,BKS-300 Mountain Pedal Kit,MZ-RM-S300-08,ZPEDAL,2021-10-06,1710.0,False,2021-10-12,2021-10-05,B,,USSU-VSF84,NB,0,2021-10-05,True,22889,USD,171C,EN,1710.0,79002,Reject,Z01,False
9211,10027573,10,1002757300010.0,5,IT equipments-A4 Sheets,,44000000,2022-10-31,1710.0,True,2022-11-03,2022-10-30,N,,USSU-VSF85,NB,0,2022-10-30,False,22889,USD,,EN,1710.0,50,Reject,005,True
8549,10077640,10,1007764000010.0,2,BKS-200 Racer Brakes,MZ-RM-S200-06,ZBRAKES,2023-11-27,1710.0,False,2023-11-30,2023-11-23,B,,USSU-VSF83,NB,0,2023-11-23,True,22889,USD,171C,EN,1710.0,31688.3,Reject,Z01,False
3071,10009064,10,1000906400010.0,2,BKS-300 Mountain Wheels,MZ-RM-S300-04,ZWHEEL,2021-06-15,1710.0,False,2021-06-18,2021-06-15,B,,USSU-VSF84,NB,0,2021-06-15,False,22889,USD,171C,EN,1710.0,13249.8,Reject,Z01,False
1850,10001671,10,1000167100010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
3785,10007707,10,1000770700010.0,2,BKS-400 AT Frame,MZ-RM-S400-01,ZFRAME,2021-05-05,1710.0,False,2021-05-10,2021-03-30,B,,USSU-VSF81,NB,0,2021-03-30,True,22889,USD,171C,EN,1710.0,706860,Reject,Z01,False
3881,10013242,10,1001324200010.0,2,BKS-200 Racer Forks,MZ-RM-S200-05,ZFORK,2021-08-09,1710.0,False,2021-08-12,2021-08-07,B,,USSU-VSF83,NB,0,2021-08-07,False,22889,USD,171C,EN,1710.0,5289.2,Reject,Z01,True
6790,10073722,10,1007372200010.0,2,BKS-300 Mountain Forks,MZ-RM-S300-05,ZFORK,2023-08-18,1710.0,False,2023-08-23,2023-08-18,B,,USSU-VSF82,NB,0,2023-08-18,False,22889,USD,171C,EN,1710.0,19542.6,Reject,Z01,False
8331,10075754,10,1007575400010.0,2,BKS-200 Racer Seat,MZ-RM-S200-03,ZSEAT,2023-10-23,1710.0,False,2023-10-26,2023-10-21,B,,USSU-VSF81,NB,0,2023-10-21,False,22889,USD,171C,EN,1710.0,35586.15,Reject,Z01,False
3662,10000644,10,1000064400010.0,2,Lithium Ion Battery 400 Wh PRC,MZ-TG-A11,L001,2017-09-14,1710.0,True,2017-09-15,2017-09-14,N,,17300001,NB,0,2017-09-14,False,22889,USD,171A,EN,1710.0,24.26,Reject,002,True
3756,10008236,10,1000823600010.0,2,BKS-300 Mountain Forks,MZ-RM-S300-05,ZFORK,2021-04-14,1710.0,False,2021-04-19,2021-04-13,B,,USSU-VSF82,NB,0,2021-04-13,True,22889,USD,171C,EN,1710.0,176715,Reject,Z01,False
4501,10146540,10,1014654000010.0,2,BKS-400 AT Drive Train,MZ-RM-S400-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,3038.93,Reject,Z01,True
10811,10075675,10,1007567500010.0,5,IT equipments-A4 Sheets,,44000000,2023-10-27,1710.0,True,2023-11-01,2023-10-27,N,,USSU-VSF85,NB,0,2023-10-27,False,22889,USD,,EN,1710.0,50,Reject,005,True
7972,10036063,10,1003606300010.0,2,BKS-400 AT Derailleur Gears,MZ-RM-S400-07,ZGEARS,2023-04-06,1710.0,False,2023-04-11,2023-04-06,B,,USSU-VSF84,NB,0,2023-04-06,False,22889,USD,171C,EN,1710.0,73028.16,Reject,Z01,False
2126,10145379,10,1014537900010.0,2,BKS-100 Drive Train,MZ-RM-S100-09,ZTRAIN,2024-06-05,1710.0,True,2024-06-10,2024-06-05,N,,USSU-VSF84,NB,0,2024-06-05,False,22889,USD,171C,EN,1710.0,5880,Reject,Z01,True
10888,10112526,10,1011252600010.0,5,IT equipments-A4 Sheets,,44000000,2024-04-12,1710.0,True,2024-04-17,2024-04-12,N,,USSU-VSF85,NB,0,2024-04-12,False,22889,USD,,EN,1710.0,50,Reject,005,True
1973,10001526,10,1000152600010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
10612,10041608,10,1004160800010.0,2,BKS-300 Mountain Brakes,MZ-RM-S300-06,ZBRAKES,2023-05-16,1710.0,False,2023-05-19,2023-05-16,B,,USSU-VSF83,NB,0,2023-05-16,False,22889,USD,171C,EN,1710.0,8643.6,Reject,Z01,True
8397,10127499,10,1012749900010.0,2,BKS-400 AT Seat,MZ-RM-S400-03,ZSEAT,2024-05-13,1710.0,False,2024-05-16,2024-05-11,B,,USSU-VSF81,NB,0,2024-05-11,False,22889,USD,171C,EN,1710.0,3739.56,Reject,Z01,True
4023,10016600,10,1001660000010.0,2,BKS-100 Drive Train,MZ-RM-S100-09,ZTRAIN,2021-09-29,1710.0,False,2021-10-04,2021-09-28,B,,USSU-VSF84,NB,0,2021-09-28,True,22889,USD,171C,EN,1710.0,239316,Reject,Z01,False
9770,10032452,10,1003245200010.0,2,BKS-200 Racer Frame,MZ-RM-S200-01,ZFRAME,2023-02-10,1710.0,False,2023-02-15,2023-02-10,B,,USSU-VSF81,NB,0,2023-02-10,False,22889,USD,171C,EN,1710.0,102773.34,Reject,Z01,False
4963,10005737,10,1000573700010.0,2,BKS-100 Frame,MZ-RM-S100-01,ZFRAME,2020-09-30,1710.0,False,2020-10-05,2020-09-30,B,,USSU-VSF81,NB,0,2020-09-30,False,22889,USD,171C,EN,1710.0,448257.93,Reject,Z01,False
4985,10005733,10,1000573300010.0,2,BKS-100 Fork,MZ-RM-S100-05,ZFORK,2020-09-30,1710.0,False,2020-10-05,2020-09-30,B,,USSU-VSF83,NB,0,2020-09-30,False,22889,USD,171C,EN,1710.0,89535,Reject,Z01,False
2595,10075359,10,1007535900010.0,2,Carton for 12 x 1kg Bags,PK0507,L002,2023-10-12,,False,2023-10-25,2023-10-04,N,,,NB,0,2023-10-04,True,22889,USD,171C,EN,1710.0,0,Reject,002,True
8526,10075505,10,1007550500010.0,2,BKS-200 Racer Brakes,MZ-RM-S200-06,ZBRAKES,2023-10-11,1710.0,False,2023-10-16,2023-10-11,B,,USSU-VSF83,NB,0,2023-10-11,False,22889,USD,171C,EN,1710.0,92308.14,Reject,Z01,False
8299,10051639,10,1005163900010.0,2,BKS-100 Seat,MZ-RM-S100-03,ZSEAT,2023-06-29,1710.0,False,2023-07-05,2023-06-29,B,,USSU-VSF81,NB,0,2023-06-29,True,22889,USD,171C,EN,1710.0,2006,Reject,Z01,True
8810,10058184,10,1005818400010.0,2,BKS-400 AT Forks,MZ-RM-S400-05,ZFORK,2023-07-14,1710.0,False,2023-07-19,2023-07-14,B,,USSU-VSF82,NB,0,2023-07-14,False,22889,USD,171C,EN,1710.0,183096.6,Reject,Z01,False
5006,10006289,10,1000628900010.0,2,BKS-100 Handle Bar,MZ-RM-S100-02,ZHANDLE,2020-12-30,1710.0,False,2021-01-05,2020-12-30,B,,USSU-VSF81,NB,0,2020-12-30,True,22889,USD,171C,EN,1710.0,1389.84,Reject,Z01,True
4974,10006282,10,1000628200010.0,2,BKS-100 Seat,MZ-RM-S100-03,ZSEAT,2020-12-30,1710.0,False,2021-01-05,2020-12-30,B,,USSU-VSF81,NB,0,2020-12-30,True,22889,USD,171C,EN,1710.0,25850.76,Reject,Z01,False
9492,10024835,10,1002483500010.0,3,Service Material 01,SM0001,YBMM01,2022-08-16,1010.0,False,2022-08-16,2022-08-16,N,,,NB,0,2022-08-16,False,22809,EUR,,EN,1010.0,20,Reject,001,True
1521,10002010,10,1000201000010.0,5,Bike Tyre MZ-RM-WR01,MZ-RM-WR01,L002,2019-11-22,,False,2019-12-02,2019-11-22,N,,,NB,0,2019-11-22,True,22889,USD,171C,EN,1710.0,1000,Reject,001,True
